Date,Y,ft1,ft2,ft3,ft4,ft5,ft6,ft7,ft8,ft9,ft10,ft11,ft12,ft13,ft14,ft15
1966-05-09,1.630155,272064.0,-0.031111111,-0.002119633,0.232113177,0.00115927,0.001916996,-0.005230734,0.011276112,0.013140476,0.004628105,0.503604548,0.003101265,0.039886469,-0.01696043,-0.000592832
1966-05-10,1.645249,217152.0,-0.201834862,0.002315669,0.021668199,0.004655816,-0.006522219,-0.01125145,0.013296061,0.00163429,0.007647945,0.50724643,0.009324139,-0.000790352,0.027726463,0.040023116
1966-05-11,1.645249,212160.0,-0.022988506,-0.000803609,-0.422918872,-0.000650787,-0.00175499,-0.063764421,0.031197954,0.003271794,0.019638986,0.507019842,0.003501718,0.0050954,0.0094508,0.005809485
1966-05-12,1.613175,253344.0,0.194117647,0.000448357,0.317104868,0.00390313,0.000425999,-0.023675021,0.040249269,7.25e-05,0.006762318,0.506186902,0.008711975,-0.01016944,0.01847619,-0.013923478
1966-05-13,1.577326,349440.0,0.379310345,-0.001558723,-0.045908584,0.006824473,0.00276799,0.00260515,0.05011771,0.013136705,0.008117182,0.494273432,-0.031565302,0.011616757,0.005121626,-0.001161489
1966-05-16,1.573553,227136.0,-0.35,-0.002848737,0.17629082,5.96e-05,0.002417905,0.006229461,0.010388483,0.019954432,0.015885459,0.473718394,-0.009658041,-0.009818787,-0.060842187,-0.013683349
1966-05-17,1.547138,225888.0,-0.005494505,-0.000229904,0.410928575,0.004019906,-0.004218223,-0.01998023,0.004747612,0.00995129,0.043254695,0.471913535,0.023612005,-0.013224693,-0.007048581,0.010959718
1966-05-18,1.582986,239616.0,0.060773481,-0.001192621,0.130807871,0.001565209,-0.006254333,-0.024101514,0.033927077,0.022797386,0.003336097,0.446499966,0.010832587,-0.017948906,0.014189389,0.006190249
1966-05-19,1.584873,288288.0,0.203125,0.000576314,0.025135159,-0.002322225,0.001707756,0.017345656,0.011708501,0.00250145,0.018891192,0.452012993,0.000321901,-0.010441495,-0.008946406,0.041204612
1966-05-20,1.592419,238368.0,-0.173160173,-0.00037531,-0.283158445,-0.000843961,-0.001010933,-0.070902996,0.018895009,0.001493409,0.019108015,0.447337375,-0.00900198,0.008349805,-0.004974385,-0.024689966
1966-05-23,1.566005,159744.0,-0.329842932,-0.000758594,0.227625089,0.003987691,-0.004850975,-0.009553751,0.055555637,0.010994221,0.003217248,0.40964256,0.011241574,0.00100024,0.019814738,0.019590638
1966-05-24,1.616948,269568.0,0.6875,-0.000938259,0.138713585,-0.002730584,0.002535168,0.008485804,0.005792039,0.00560619,0.014194927,0.397082547,-0.031210048,0.007207029,-0.034272819,-0.040217304
1966-05-25,1.615061,101088.0,-0.625,-0.000757553,0.133472197,0.004785133,-0.000471405,0.002015301,0.038031544,0.032391196,0.004155332,0.39949644,0.022393614,-0.018635997,0.023027608,-0.00560204
1966-05-26,1.622607,97344.0,-0.037037037,0.000261551,0.144046002,0.002718986,0.002485985,-0.014901635,0.031219501,0.030872247,0.078073741,0.403299063,-0.025712994,-0.016853758,0.012727849,-0.024736996
1966-05-27,1.599967,165984.0,0.705128205,-0.000379354,0.515213132,0.007093429,0.000828911,0.004545707,0.006667306,0.021880081,0.00174591,0.408974122,-0.003414637,0.00296562,0.022804618,-0.02577471
1966-05-31,1.571666,123552.0,-0.255639098,-0.00157789,-0.081858453,0.000544997,0.000126804,-0.011069635,0.007028583,0.061670588,0.01496636,0.424216063,-0.010558838,0.001513412,0.000507644,0.015137215
1966-06-01,1.590533,151008.0,0.222222222,-0.000128369,-0.393770298,-0.004517989,-0.001225511,-0.0075165,0.073603466,0.040495032,0.000799965,0.410839125,-0.00513674,-0.008132167,0.006171578,-0.019308449
1966-06-02,1.590533,147264.0,-0.024793388,0.000953633,0.110117228,-0.001529254,-0.003304885,-0.012258658,0.048811477,0.009896148,0.027550199,0.450297471,-0.022527594,-0.006092517,-0.012808227,0.010865188
1966-06-03,1.584873,169728.0,0.152542373,0.000277741,-0.193940675,-0.003223717,-0.000397552,0.027861098,0.018072014,0.022963778,0.002795525,0.426131109,-0.009448393,-0.003403256,0.010965162,0.013538574
1966-06-06,1.588646,134784.0,-0.205882353,-0.001032975,0.663461501,0.005602345,0.000813318,0.004068886,0.042546305,0.019239669,0.004574417,0.440187798,0.024837951,-0.012839423,0.006755736,0.007245233
1966-06-07,1.602315,149760.0,0.111111111,0.000383601,-0.300795705,-0.01451577,-0.001478023,-0.024165199,0.048931223,0.002341837,0.010076812,0.439314299,0.009052862,-0.006121583,-0.025599355,0.004533852
1966-06-08,1.608012,146016.0,-0.025,-0.000772055,0.033030079,0.001456185,-0.002595527,-0.016302491,0.000835859,0.018087372,0.009820684,0.434393906,0.015196626,-0.021439409,0.016292315,-0.001889347
1966-06-09,1.613707,204672.0,0.401709402,0.00093106,0.803443476,-0.000565472,-0.002534559,-0.01322072,0.0128087,0.017246817,0.004513004,0.43996415,0.042379195,-0.00776594,-0.003208513,0.01536159
1966-06-10,1.647879,220896.0,0.079268293,0.001440595,-0.076133856,-0.004605949,-0.00140286,-0.019396128,0.0025216,0.02667351,0.012038793,0.442259482,-0.006385307,-0.03079486,0.036240769,-0.00470755
1966-06-13,1.666863,175968.0,-0.203389831,-0.000443698,0.663650352,-0.00654929,0.000126981,-0.016217318,0.007258653,0.010694106,0.007069082,0.454635251,0.017012097,0.015095737,-0.008273328,-0.011810995
1966-06-14,1.685848,222144.0,0.262411348,-0.000202818,0.309326849,-0.00714091,-0.000142914,0.008584646,0.000360266,0.012818049,0.035141928,0.450358943,-0.003490975,0.02798027,0.003491741,0.014610755
1966-06-15,1.69724,188448.0,-0.151685393,0.000418184,-0.166423733,0.00138502,0.002012769,-0.011028428,0.000319382,0.014335406,0.016047677,0.447733174,-0.012757619,-0.017890578,-0.046955692,0.025999993
1966-06-16,1.687747,172224.0,-0.086092715,-0.000531132,0.536665964,-0.000265727,0.003307798,0.04604144,0.047193014,0.077180682,0.064179364,0.446666488,-0.029639565,0.006515184,0.008667349,0.009202217
1966-06-17,1.689646,137280.0,-0.202898551,0.000178618,-0.075297512,-0.003318047,0.00320953,0.047174456,0.017147178,0.000169159,0.002298362,0.455314555,-0.010828203,0.027708562,0.005103271,0.00067221
1966-06-20,1.704832,141024.0,0.027272727,-0.00038565,0.428109442,0.002480978,0.004906696,0.008573591,0.015923789,0.020285985,0.016848563,0.454246624,0.00259396,-0.019496478,0.020632138,-0.009328987
1966-06-21,1.706731,152256.0,0.079646018,0.00023496,0.344912331,0.006498162,-0.001421178,0.027874187,0.074888363,0.003242562,0.021192079,0.457943941,0.0151627,-0.038081494,-0.013927987,-0.018092674
1966-06-22,1.716225,165984.0,0.090163934,-5.22e-05,-0.187718419,-0.00409983,0.000323375,0.032058812,0.005794434,0.0130604,0.007166396,0.450309128,-0.042075454,-0.010442607,-0.016719439,-0.007700381
1966-06-23,1.70863,202176.0,0.218045113,-0.001701873,-0.036347396,0.001543878,0.000735245,-0.032837395,0.022953798,0.015052534,0.016067838,0.47255068,-0.002244304,0.01498138,-0.036795812,0.005511395
1966-06-24,1.729513,116064.0,-0.425925926,-0.000339153,0.059476008,0.005072112,-0.000374125,-0.049788802,0.008902492,0.005637761,0.033842355,0.494128488,-0.030958501,0.023587202,-0.050454226,-0.024692678
1966-06-27,1.739005,237120.0,1.043010753,-0.000848875,0.284977562,0.002887917,-0.001861984,-0.022860044,0.018141185,0.004307568,0.009345824,0.450517681,-0.041172431,0.024925206,-0.007678911,0.006706313
1966-06-28,1.663066,228384.0,-0.036842105,-0.001422425,0.076126315,0.008256021,-0.000533197,0.002359405,0.020717551,0.007627698,0.032283221,0.483354402,0.017422222,-0.016547468,0.020866059,-0.00674566
1966-06-29,1.636488,207168.0,-0.092896175,-0.001048707,0.076811521,0.002951749,-0.003695492,-0.03611075,0.019843979,0.00868814,0.000879093,0.518624948,0.059239857,0.022630764,0.01452876,0.039269951
1966-06-30,1.611808,183456.0,-0.114457831,0.001112842,0.69707824,0.003088613,-0.0029827,0.00402977,0.003376323,0.003661163,0.011806842,0.511870948,-0.011323956,-0.032700095,0.026176551,-0.021716234
1966-07-01,1.613707,192192.0,0.047619048,0.000737298,0.40971599,0.006440041,0.002447486,-0.0315798,0.01101729,0.058622181,0.013684297,0.537257349,-0.016053833,0.005380262,-0.003138698,0.012420548
1966-07-05,1.613707,107328.0,-0.441558442,-0.000700848,0.219085901,6.46e-05,0.004382906,0.003427231,0.023498812,0.050781277,0.016708505,0.527672279,-0.010770025,-0.000288394,0.005539485,0.007919613
1966-07-06,1.659269,175968.0,0.639534884,-0.001040958,0.186014092,-0.000361481,-0.000511761,0.01637872,0.044258801,0.003787936,0.002668103,0.53998437,0.003805242,0.000159881,-0.006909193,-0.001192458
1966-07-07,1.64598,178464.0,0.014184397,0.000404294,0.176716754,-0.003703216,0.000772902,-0.05097531,0.048721742,0.008093367,0.062536374,0.537284081,0.032109289,-0.004795211,0.018887348,-0.009977658
1966-07-08,1.651675,102336.0,-0.426573427,0.000683778,0.234754591,-0.000238912,0.002782018,-0.00790539,0.014821814,0.014074831,0.002860113,0.532957753,-0.022191927,0.008820811,0.022512917,0.006690765
1966-07-11,1.664965,162240.0,0.585365854,0.000408219,0.169849834,0.00170698,-0.000707768,0.000833888,0.038697604,0.004925754,0.039171422,0.532990053,0.000794044,0.022784513,-0.022401984,0.006795426
1966-07-12,1.604214,146016.0,-0.1,-0.000446299,0.588852372,0.007409222,-0.001154993,0.014227915,0.011831983,0.008335492,0.011201532,0.546162482,-0.013512895,-0.014645995,-0.002691283,-0.00302867
1966-07-13,1.606113,185952.0,0.273504274,0.001820572,-0.07519894,0.001797488,0.000683659,-0.003295164,0.013218225,0.010019695,0.005150165,0.555937969,-0.013945273,-0.037981328,-0.008183396,0.017713215
1966-07-14,1.606113,129792.0,-0.302013423,-0.000206763,0.165726162,-0.000697165,0.006425632,-0.010992926,0.014936429,0.007188179,0.031008126,0.551314646,-0.015373115,0.004610053,0.032404602,0.002721909
1966-07-15,1.617504,147264.0,0.134615385,-0.000536505,-0.579356127,0.001941375,-0.000548216,0.011133325,0.034740808,0.000132985,0.001918185,0.532961361,-0.016166905,0.000700798,0.007887215,0.005522142
1966-07-18,1.621301,157248.0,0.06779661,-3.4e-06,0.354304544,0.00807043,-0.000657145,0.032099179,0.002717267,0.037898497,0.004647524,0.547487417,-0.010147835,-0.002344816,-0.002783949,0.016386958
1966-07-19,1.617504,152256.0,-0.031746032,0.001498587,-0.410917397,0.001861956,-0.001931368,-0.005306717,0.00754178,0.002710282,0.007415304,0.544366532,0.004444038,-0.015214365,-0.012914138,-0.028362014
1966-07-20,1.583331,192192.0,0.262295082,-0.000896282,-0.738820642,0.006003209,0.000415572,0.010933795,0.057770761,0.011483968,0.014408642,0.560773908,-0.015533768,0.009644216,0.017378829,-0.00512677
1966-07-21,1.577635,169728.0,-0.116883117,-0.000619001,-0.245907061,0.002044601,-0.006037089,-0.025318957,0.012804378,0.013722476,0.023927379,0.54306314,0.00016971,-0.012876355,0.012254183,-0.021247092
1966-07-22,1.539665,198432.0,0.169117647,-0.000118902,-0.276474292,0.008468274,0.00015269,-0.015470721,0.042725197,0.02914229,0.000679157,0.550614102,-0.012657821,0.034902111,-0.007548369,-0.00285085
1966-07-25,1.488406,753792.0,0.0533904895645183,0.000168852,-0.052847285,-0.0012767,0.007823843,-0.050395574,0.007076785,0.008832688,0.03473065,0.548984718,-0.006862607,-0.008549501,-0.007329153,0.004860577
1966-07-26,1.503594,263328.0,-0.650662252,-0.001005807,-0.216024206,0.001748597,0.002689062,0.025193988,0.02011041,0.011586074,0.003975393,0.545079515,0.007281931,0.001450756,-0.003100945,-0.016990729
1966-07-27,1.511189,224640.0,-0.146919431,-0.001042719,0.296872861,-0.002139587,-0.001272799,0.004539237,0.009638423,0.003944494,0.022106289,0.530929653,0.006024424,0.025022421,0.012159155,0.017088202
1966-07-28,1.492204,158496.0,-0.294444444,3.89e-05,0.288727015,0.0006133,-0.000236587,-0.031379141,0.020953227,0.028106061,0.022553418,0.548570904,0.025092079,0.00165203,-0.00259764,-0.010261406
1966-07-29,1.450436,265824.0,0.677165354,-0.000398741,-0.00202291,-0.003747842,0.00395535,-0.045711501,0.011485934,0.023200516,0.003840297,0.52279367,-0.00612576,-0.012031147,-0.002174988,0.01750195
1966-08-01,1.404873,305760.0,0.150234742,-0.000456247,0.192175817,-0.005642243,0.003505077,0.072861114,0.006496175,0.010579084,0.012751474,0.512743205,-0.01244399,-0.028326634,-0.031506719,-0.044944069
1966-08-02,1.410569,274560.0,-0.102040816,-7.95e-06,0.543550497,0.006412512,0.000461743,-0.008084777,0.002511937,0.048177414,0.013481383,0.512174632,0.000135405,-0.002429002,-0.003599276,-0.026868898
1966-08-03,1.429554,253344.0,-0.077272727,-0.000902478,0.351894167,-0.0079641,-0.002948016,-0.009668408,0.005275792,0.002802027,0.014098639,0.486931488,-0.014533422,-0.00568658,-0.00912731,-0.017401894
1966-08-04,1.435249,227136.0,-0.103448276,-0.000893136,0.010141271,-0.002245622,-0.000369848,0.016828649,0.000389362,0.011201269,0.008068528,0.473143927,0.009850146,0.015598162,-0.004501748,0.003848147
1966-08-05,1.439045,248352.0,0.093406593,-0.000195519,0.096683029,0.000525718,-0.004501778,0.01422496,0.007167914,0.002270218,0.058905744,0.477174901,0.04124255,-0.005835377,0.0022249,-0.036383613
1966-08-08,1.458032,232128.0,-0.065326633,-0.001415268,0.328011804,0.00612833,-0.002857119,0.011572302,0.004054089,0.004527888,0.009342545,0.488018426,0.015702132,-0.012217078,-0.004301951,-0.00048848
1966-08-09,1.463726,160992.0,-0.306451613,0.000198892,-0.159113534,0.002864918,0.000451273,-0.004496569,0.002675535,0.035659916,0.006472216,0.46344361,-0.00154291,0.015843685,0.053361583,0.034293043
1966-08-10,1.435249,174720.0,0.085271318,-0.002948112,0.527999434,-0.005678291,0.002594215,-0.030959238,0.038041166,0.004316771,0.007042372,0.45353417,0.00495516,0.007521882,-0.006322031,-0.010886914
1966-08-11,1.435249,160992.0,-0.078571429,0.000378689,-0.005415872,-0.001638972,-0.001081685,0.001399304,0.014873964,0.020323885,0.052589467,0.467294118,-0.040442912,0.003899373,0.02502674,0.00745676
1966-08-12,1.439045,167232.0,0.03875969,0.001157806,-0.214493274,0.002725263,-0.002923353,-0.000724255,0.017586218,0.010056097,0.016379034,0.460235336,0.080109987,0.019328642,-0.018512763,-0.021617487
1966-08-15,1.423859,149760.0,-0.104477612,-0.000579099,0.829419773,-0.003355586,0.006817522,0.013404504,0.007350752,0.046992425,0.006206891,0.485920195,0.013020271,0.004319804,0.002251784,-0.011066522
1966-08-16,1.3707,295776.0,0.975,-0.001650361,-0.392334044,0.002545904,-0.005130885,0.024580128,0.008436421,0.033720044,0.010999314,0.481162456,0.014773913,-0.00595515,-0.016985259,-0.012496633
1966-08-17,1.366904,353184.0,0.194092827,-0.001110335,-0.253636971,-0.007752995,-0.001648902,-0.014090771,0.011531535,0.043532201,0.004000888,0.48866791,0.007275952,-0.02302234,0.020038287,-0.022362955
1966-08-18,1.355512,484224.0,0.371024735,-0.000710987,-0.148289112,-0.002714252,0.005141994,0.006392394,0.015105891,0.01960229,0.002344248,0.479812824,0.014445997,-0.003769549,-0.006348429,-0.009725085
1966-08-19,1.336528,420576.0,-0.131443299,0.000859607,0.304342835,0.001622376,-0.00294816,-0.04171193,0.012148069,0.014947108,0.009567728,0.481468735,0.024707204,-0.038317389,0.026381416,-0.018398854
1966-08-22,1.294762,492960.0,0.172106825,0.000115978,0.24944558,0.008552757,0.001444387,-0.009481734,0.004846056,0.000221415,0.010857452,0.504530006,0.012863925,-0.030518931,-0.013250367,-0.008235921
1966-08-23,1.313747,438048.0,-0.111392405,-0.000758605,-0.49290884,-0.005870838,-0.00291503,-0.009056734,0.043371123,0.00214924,0.006955526,0.514017964,0.004630094,-0.034405688,0.016078146,0.028633091
1966-08-24,1.351717,282048.0,-0.356125356,-0.000477102,0.181361569,0.002459602,0.000862144,0.000757175,0.010812691,0.003427486,0.003191643,0.495945184,-0.004191164,0.029323053,-0.057899211,-0.005406411
1966-08-25,1.33463,262080.0,-0.07079646,-0.001696334,0.023658047,-0.001245254,-0.001488701,-0.004829642,0.035999218,0.000698995,0.006603923,0.492185685,-0.037444363,-0.034810123,-0.007042065,0.003688494
1966-08-26,1.315645,345696.0,0.319047619,-0.000580025,-0.167253375,0.006344519,-0.0012929,0.007875126,0.000963424,0.032002102,0.016509432,0.479979938,-0.056476422,-0.039424508,-0.038469363,0.003100397
1966-08-29,1.290966,469248.0,0.357400722,0.000366296,0.114964115,0.009023514,0.001240479,-0.011857145,0.013440705,0.038455508,0.021916785,0.476911661,-0.009333243,-0.032158178,-0.009719137,0.017496217
1966-08-30,1.304255,673920.0,0.436170213,0.001380121,0.278785633,0.002934505,0.001309908,0.040479818,0.032292406,0.002049541,0.035431644,0.502808396,-0.04629405,0.015468884,0.072854954,-0.02159164
1966-08-31,1.290966,414336.0,-0.385185185,0.000547662,-0.105575712,0.003982503,0.000118282,0.009210937,0.023369989,0.011741722,0.014275122,0.509380894,0.010752483,-0.001265686,-0.003450978,-0.009446796
1966-09-01,1.302356,294528.0,-0.289156627,-0.000295332,0.284403179,0.000163151,-5.81e-05,0.008668654,0.053659123,0.023373505,0.020259849,0.495670519,-0.025004942,0.012513316,0.003914289,-0.040241061
1966-09-02,1.279573,502944.0,0.707627119,0.001788268,-0.461867135,-0.001837856,-0.003777927,-0.012786098,0.007715613,0.013232723,0.010868165,0.502141852,0.001818189,0.028253929,-0.011992777,0.010888688
1966-09-06,1.27198,175968.0,-0.650124069,-0.000235683,0.381860735,-0.007092507,-0.007576795,0.019212737,0.001720811,0.013924781,0.012668676,0.517943798,0.005019701,-0.007702702,0.015007391,-0.007699246
1966-09-07,1.245401,430560.0,1.446808511,-0.001030644,-0.034427558,-0.001751916,0.001525491,-0.009046084,0.010384041,0.018918228,0.015136433,0.528905606,0.002203308,0.016126745,0.029757522,0.006751121
1966-09-08,1.237808,765024.0,0.776811594,-8.5e-05,-0.226474815,0.003591998,-0.005287998,0.010015357,0.007882115,0.010793256,0.012536268,0.526536139,0.006559495,0.03913586,-0.011265257,-0.004392979
1966-09-09,1.230213,283296.0,-0.629690049,-0.001336793,0.2954127,0.003979068,-0.000910858,0.006342879,0.006980634,0.015746839,0.046819355,0.519030671,-0.0142667,0.006562656,0.006626518,0.021666573
1966-09-12,1.27198,536640.0,0.894273128,-0.000999298,0.048631005,-0.001451947,-0.001184744,-0.003978907,0.000316434,0.004056516,0.051247904,0.522271081,0.002515898,-0.014649267,-0.060310011,0.005938735
1966-09-13,1.283843,466752.0,-0.130232558,-0.000150636,0.179351793,0.008663909,0.001975649,-0.010362874,0.004365887,0.015871111,0.004808441,0.547570987,-0.038719785,0.009276876,0.018891909,-0.016913871
1966-09-14,1.343156,542880.0,0.163101604,0.001311257,0.45565138,0.002115768,0.001980945,-0.019477114,0.001852625,0.000518742,0.005629749,0.560323306,-0.039570398,-0.00176018,0.004905152,-0.027270167
1966-09-15,1.362289,400608.0,-0.262068966,-0.001416427,0.284522764,-0.00559647,0.00104962,-0.008588527,0.003432504,0.010864114,0.000560249,0.575264651,-0.05985826,0.012192744,-0.006744834,0.014445657
1966-09-16,1.358462,245856.0,-0.386292835,0.000977251,0.13091551,-0.002390539,-0.004586652,-0.025334704,0.017875795,0.020216014,0.017193674,0.58506773,0.014552081,-0.004582295,-0.022102465,-0.010671886
1966-09-19,1.377595,237120.0,-0.035532995,0.000571421,-0.392598542,-0.005403179,-0.004150226,-0.003584193,0.003975837,0.002913721,0.013693121,0.606614315,0.011132805,-0.014714635,-0.017722013,-0.005548311
1966-09-20,1.366115,228384.0,-0.036842105,-0.001435345,0.132776378,-0.000145444,-0.006204039,-0.046393193,0.077866912,0.000724962,0.021653147,0.615446221,0.014430499,-0.004176535,-0.022936463,-0.016094635
1966-09-21,1.335503,315744.0,0.382513661,-0.000726725,-0.018620459,-0.000530426,0.002411118,0.039577943,0.023574128,0.005350662,0.001581979,0.604162999,0.025005244,0.025292885,-0.01818393,-0.023193835
